股票代码,股票简称,最新涨跌幅,个股热度[20250609],个股热度排名[20250609],market_code,code,最新价
600588.SH,用友网络,0.661,8905.5,467,17,600588,
002861.SZ,瀛通通讯,-0.973,8889.0,468,33,002861,
600358.SH,ST联合,4.967,8870.5,469,22,600358,
002189.SZ,中光学,-2.963,8840.0,470,33,002189,
000759.SZ,中百集团,-0.373,8833.0,471,33,000759,
300153.SZ,科泰电源,2.239,8820.0,472,33,300153,
002915.SZ,中欣氟材,-1.535,8715.0,473,33,002915,
600570.SH,恒生电子,-1.466,8701.5,474,17,600570,
002556.SZ,辉隆股份,2.773,8698.0,475,33,002556,
601956.SH,东贝集团,-1.613,8683.0,476,17,601956,
300352.SZ,北信源,1.682,8662.0,477,33,300352,
002625.SZ,光启技术,0.101,8661.0,478,33,002625,
000420.SZ,吉林化纤,-0.483,8647.5,479,33,000420,
000639.SZ,西王食品,0.587,8527.5,480,33,000639,
600988.SH,赤峰黄金,1.110,8516.5,481,17,600988,
300033.SZ,同花顺,-1.814,8497.5,482,33,300033,
600490.SH,鹏欣资源,3.146,8491.0,483,17,600490,
600887.SH,伊利股份,-1.104,8444.5,484,17,600887,
000002.SZ,万科A,-0.602,8424.5,485,33,000002,
600036.SH,招商银行,0.225,8413.0,486,17,600036,
600149.SH,廊坊发展,3.922,8409.0,487,17,600149,
603005.SH,晶方科技,-1.716,8402.0,488,17,603005,
603605.SH,珀莱雅,-3.682,8375.5,489,17,603605,
600879.SH,航天电子,0.330,8360.5,490,17,600879,
600361.SH,创新新材,2.842,8359.0,491,17,600361,
002336.SZ,*ST人乐,,8313.5,492,33,002336,
600521.SH,华海药业,2.984,8291.5,493,17,600521,
002862.SZ,实丰文化,-3.032,8290.5,494,33,002862,
000422.SZ,湖北宜化,0.979,8267.5,495,33,000422,
603697.SH,有友食品,-3.222,8242.0,496,17,603697,
688313.SH,仕佳光子,7.110,8240.5,497,17,688313,
601985.SH,中国核电,0.317,8204.5,498,17,601985,
601669.SH,中国电建,2.954,8186.0,499,17,601669,
605299.SH,舒华体育,-3.835,8153.5,500,17,605299,
600037.SH,歌华有线,-0.354,8149.5,501,17,600037,
002415.SZ,海康威视,0.246,8145.5,502,33,002415,
000032.SZ,深桑达A,2.013,8122.0,503,33,000032,
600733.SH,北汽蓝谷,-0.692,8119.5,504,17,600733,
603928.SH,兴业股份,1.970,8117.5,505,17,603928,
002829.SZ,星网宇达,-2.509,8089.5,506,33,002829,
002291.SZ,遥望科技,-3.084,8071.5,507,33,002291,
601689.SH,拓普集团,-3.700,8062.0,508,17,601689,
000617.SZ,中油资本,-1.001,8061.5,509,33,000617,
688062.SH,迈威生物,17.672,8040.5,510,17,688062,
300170.SZ,汉得信息,0.112,8026.5,511,33,300170,
600172.SH,黄河旋风,-4.435,7964.0,512,17,600172,
300682.SZ,朗新集团,-6.674,7950.5,513,33,300682,
603693.SH,江苏新能,-3.613,7920.5,514,17,603693,
301137.SZ,哈焊华通,-0.338,7889.5,515,33,301137,
603767.SH,中马传动,-2.675,7879.5,516,17,603767,
000795.SZ,英洛华,-1.940,7809.0,517,33,000795,
600170.SH,上海建工,1.261,7804.0,518,17,600170,
601857.SH,中国石油,1.430,7774.0,519,17,601857,
300274.SZ,阳光电源,-0.880,7751.0,520,33,300274,
001309.SZ,德明利,-2.938,7750.0,521,33,001309,
600834.SH,申通地铁,1.350,7734.0,522,17,600834,
300689.SZ,澄天伟业,0.314,7725.5,523,33,300689,
601881.SH,中国银河,-1.221,7724.5,524,17,601881,
600621.SH,华鑫股份,-2.878,7719.5,525,17,600621,
000766.SZ,通化金马,1.045,7706.5,526,33,000766,
000777.SZ,中核科技,-0.417,7698.0,527,33,000777,
688163.SH,赛伦生物,10.887,7683.0,528,17,688163,
002370.SZ,亚太药业,-5.570,7677.0,529,33,002370,
002798.SZ,帝欧家居,-4.042,7675.0,530,33,002798,
301063.SZ,海锅股份,6.887,7672.0,531,33,301063,
600050.SH,中国联通,0.744,7660.5,532,17,600050,
300199.SZ,翰宇药业,1.719,7651.0,533,33,300199,
000948.SZ,南天信息,-0.464,7650.5,534,33,000948,
300793.SZ,佳禾智能,-0.181,7650.0,535,33,300793,
301289.SZ,国缆检测,0.301,7639.0,536,33,301289,
601288.SH,农业银行,0.718,7596.0,537,17,601288,
600158.SH,中体产业,-2.644,7563.5,538,17,600158,
301308.SZ,江波龙,1.478,7544.5,539,33,301308,
001212.SZ,中旗新材,-0.814,7536.5,540,33,001212,
002881.SZ,美格智能,0.268,7534.0,541,33,002881,
600793.SH,宜宾纸业,-2.353,7526.5,542,17,600793,
603192.SH,汇得科技,2.271,7518.0,543,17,603192,
603711.SH,香飘飘,-2.900,7505.5,544,17,603711,
000880.SZ,潍柴重机,-3.168,7498.0,545,33,000880,
600938.SH,中国海油,0.886,7491.0,546,17,600938,
600362.SH,江西铜业,1.876,7471.0,547,17,600362,
301287.SZ,康力源,-8.059,7452.0,548,33,301287,
600110.SH,诺德股份,-1.075,7449.0,549,17,600110,
002400.SZ,省广集团,-1.330,7418.5,551,33,002400,
300582.SZ,英飞特,8.838,7418.5,550,33,300582,
002286.SZ,保龄宝,-2.273,7408.0,552,33,002286,
601500.SH,通用股份,0.658,7396.0,553,17,601500,
300339.SZ,润和软件,-1.846,7393.0,554,33,300339,
002326.SZ,永太科技,0.000,7392.0,555,33,002326,
603667.SH,五洲新春,-2.228,7386.5,556,17,603667,
688102.SH,斯瑞新材,-2.735,7382.5,557,17,688102,
002977.SZ,天箭科技,1.591,7357.5,558,33,002977,
600340.SH,华夏幸福,-3.030,7356.0,559,17,600340,
600523.SH,贵航股份,2.495,7324.0,560,17,600523,
300432.SZ,富临精工,2.019,7322.0,561,33,300432,
002761.SZ,浙江建投,1.330,7313.5,562,33,002761,
605499.SH,东鹏饮料,1.834,7294.0,563,17,605499,
300561.SZ,*ST汇科,-0.529,7292.0,564,33,300561,
301335.SZ,天元宠物,-9.283,7280.0,565,33,301335,
301165.SZ,锐捷网络,2.735,7274.0,566,33,301165,
301396.SZ,宏景科技,-3.016,7264.5,567,33,301396,
002448.SZ,中原内配,-2.762,7259.0,568,33,002448,
300458.SZ,全志科技,0.620,7257.5,569,33,300458,
300169.SZ,天晟新材,-2.179,7248.0,570,33,300169,
002973.SZ,侨银股份,-1.886,7247.0,571,33,002973,
600203.SH,福日电子,-0.728,7243.5,572,17,600203,
300383.SZ,光环新网,1.337,7241.5,573,33,300383,
000758.SZ,中色股份,2.254,7236.0,574,33,000758,
603920.SH,世运电路,-5.767,7227.0,575,17,603920,
600446.SH,金证股份,-3.586,7223.0,576,17,600446,
600676.SH,交运股份,-3.099,7216.5,577,17,600676,
300124.SZ,汇川技术,-1.019,7213.0,578,33,300124,
600562.SH,国睿科技,-3.894,7211.0,579,17,600562,
002163.SZ,海南发展,2.696,7207.0,580,33,002163,
000988.SZ,华工科技,0.970,7182.5,581,33,000988,
301518.SZ,长华化学,1.515,7167.5,582,33,301518,
002800.SZ,天顺股份,3.712,7147.0,584,33,002800,
603127.SH,昭衍新药,-1.464,7147.0,583,17,603127,
000036.SZ,华联控股,5.666,7129.0,585,33,000036,
603236.SH,移远通信,2.389,7112.5,586,17,603236,
002045.SZ,国光电器,-1.733,7102.0,587,33,002045,
600415.SH,小商品城,0.271,7096.0,588,17,600415,
000796.SZ,凯撒旅业,2.406,7094.0,589,33,000796,
002512.SZ,达华智能,0.821,7092.0,590,33,002512,
603099.SH,长白山,-1.201,7089.0,591,17,603099,
002819.SZ,东方中科,0.703,7078.0,592,33,002819,
000888.SZ,峨眉山A,-1.094,7066.0,593,33,000888,
002929.SZ,润建股份,0.584,7055.0,594,33,002929,
301190.SZ,善水科技,8.402,7052.0,595,33,301190,
300475.SZ,香农芯创,3.829,7022.5,596,33,300475,
600684.SH,珠江股份,-2.261,6997.0,597,17,600684,
002174.SZ,游族网络,1.915,6989.0,598,33,002174,
000792.SZ,盐湖股份,1.917,6988.0,599,33,000792,
002152.SZ,广电运通,-1.022,6978.0,600,33,002152,
603508.SH,思维列控,4.270,6977.5,601,17,603508,
002590.SZ,万安科技,-0.859,6952.5,602,33,002590,
600081.SH,东风科技,-3.899,6945.0,603,17,600081,
300905.SZ,宝丽迪,2.102,6935.5,604,33,300905,
601700.SH,风范股份,-1.055,6915.0,605,17,601700,
000592.SZ,平潭发展,2.007,6913.5,606,33,000592,
002167.SZ,东方锆业,0.107,6901.0,607,33,002167,
000676.SZ,智度股份,-3.732,6883.0,608,33,000676,
600382.SH,广东明珠,5.714,6880.0,609,17,600382,
601908.SH,京运通,-0.649,6878.5,610,17,601908,
002310.SZ,东方园林,1.327,6845.5,611,33,002310,
603690.SH,至纯科技,0.157,6821.5,612,17,603690,
002474.SZ,榕基软件,1.611,6814.5,613,33,002474,
600809.SH,山西汾酒,-0.694,6811.0,614,17,600809,
001390.SZ,古麒绒材,-2.245,6810.0,615,33,001390,
000001.SZ,平安银行,0.257,6809.0,616,33,000001,
601088.SH,中国神华,0.611,6808.5,617,17,601088,
600549.SH,厦门钨业,0.448,6802.0,618,17,600549,
002743.SZ,富煌钢构,-4.427,6795.5,619,33,002743,
002837.SZ,英维克,-0.595,6792.0,620,33,002837,
300130.SZ,新国都,-2.500,6787.5,621,33,300130,
603176.SH,汇通集团,-4.220,6786.0,622,17,603176,
300740.SZ,水羊股份,-4.208,6779.5,623,33,300740,
300815.SZ,玉禾田,-6.110,6771.5,624,33,300815,
603194.SH,中力股份,-5.585,6769.0,625,17,603194,
600584.SH,长电科技,-0.242,6762.5,626,17,600584,
300139.SZ,晓程科技,0.506,6761.5,628,33,300139,
300427.SZ,红相股份,0.610,6761.5,627,33,300427,
603087.SH,甘李药业,-0.582,6760.0,629,17,603087,
002851.SZ,麦格米特,-0.211,6747.5,630,33,002851,
605338.SH,巴比食品,0.603,6740.0,631,17,605338,
002369.SZ,卓翼科技,0.909,6733.0,632,33,002369,
300221.SZ,银禧科技,8.232,6727.5,633,33,300221,
603887.SH,城地香江,0.340,6707.5,634,17,603887,
002134.SZ,天津普林,2.676,6706.5,635,33,002134,
600345.SH,长江通信,2.713,6704.0,636,17,600345,
300657.SZ,弘信电子,2.114,6700.0,637,33,300657,
605167.SH,利柏特,2.013,6693.0,638,17,605167,
605488.SH,福莱新材,-3.017,6688.5,639,17,605488,
600406.SH,国电南瑞,1.176,6668.5,640,17,600406,
000045.SZ,深纺织A,3.881,6659.5,641,33,000045,
600192.SH,长城电工,-2.185,6638.0,642,17,600192,
873169.BJ,七丰精工,7.507,6626.0,643,151,873169,
000681.SZ,视觉中国,-0.147,6625.5,644,33,000681,
600884.SH,杉杉股份,-0.242,6618.5,645,17,600884,
002312.SZ,川发龙蟒,-0.089,6605.0,646,33,002312,
001328.SZ,登康口腔,2.100,6602.0,647,33,001328,
300016.SZ,北陆药业,-1.639,6577.0,648,33,300016,
300886.SZ,华业香料,5.323,6569.0,649,33,300886,
002703.SZ,浙江世宝,-2.672,6545.0,650,33,002703,
600795.SH,国电电力,0.873,6540.5,651,17,600795,
600875.SH,东方电气,1.125,6533.0,652,17,600875,
002185.SZ,华天科技,0.112,6530.0,653,33,002185,
000546.SZ,金圆股份,0.625,6510.5,654,33,000546,
000966.SZ,长源电力,0.421,6488.5,655,33,000966,
002443.SZ,金洲管道,4.934,6486.5,656,33,002443,
603927.SH,中科软,-0.353,6474.0,657,17,603927,
002212.SZ,天融信,1.644,6456.5,658,33,002212,
600300.SH,维维股份,-1.877,6450.0,659,17,600300,
301197.SZ,工大科雅,-8.762,6442.5,660,33,301197,
002582.SZ,好想你,-1.882,6427.0,661,33,002582,
300100.SZ,双林股份,-1.380,6409.5,662,33,300100,
603893.SH,瑞芯微,1.139,6387.0,663,17,603893,
002275.SZ,桂林三金,-4.061,6386.5,664,33,002275,
000768.SZ,中航西飞,0.081,6379.5,665,33,000768,
688336.SH,三生国健,-2.871,6379.0,666,17,688336,
603535.SH,嘉诚国际,-2.143,6354.5,667,17,603535,
300579.SZ,数字认证,1.373,6346.5,668,33,300579,
001379.SZ,腾达科技,-3.444,6341.5,670,33,001379,
600633.SH,浙数文化,0.000,6341.5,669,17,600633,
002630.SZ,ST华西,-2.166,6335.5,671,33,002630,
002457.SZ,青龙管业,1.515,6325.0,672,33,002457,
300398.SZ,飞凯材料,-2.980,6303.5,673,33,300398,
002350.SZ,北京科锐,2.259,6276.5,674,33,002350,
688256.SH,寒武纪,-1.591,6265.5,675,17,688256,
002290.SZ,禾盛新材,2.044,6259.5,676,33,002290,
002765.SZ,蓝黛科技,-3.329,6257.0,677,33,002765,
300238.SZ,冠昊生物,-2.842,6247.0,678,33,300238,
300377.SZ,赢时胜,-1.787,6245.0,679,33,300377,
002952.SZ,亚世光电,-2.839,6236.0,680,33,002952,
002981.SZ,朝阳科技,-2.606,6232.5,681,33,002981,
300587.SZ,天铁科技,6.973,6232.0,682,33,300587,
002555.SZ,三七互娱,-1.204,6215.5,683,33,002555,
300879.SZ,大叶股份,-0.254,6215.0,684,33,300879,
601600.SH,中国铝业,0.749,6209.0,685,17,601600,
300688.SZ,创业黑马,-1.130,6207.5,686,33,300688,
600101.SH,明星电力,0.570,6204.5,687,17,600101,
603496.SH,恒为科技,0.873,6198.5,688,17,603496,
300342.SZ,天银机电,-0.239,6186.0,689,33,300342,
603018.SH,华设集团,5.208,6179.5,690,17,603018,
300493.SZ,润欣科技,2.335,6170.5,691,33,300493,
001389.SZ,广合科技,-0.056,6170.0,692,33,001389,
600095.SH,湘财股份,-1.681,6153.0,693,17,600095,
002627.SZ,三峡旅游,2.372,6144.0,694,33,002627,
600498.SH,烽火通信,0.242,6101.5,695,17,600498,
600798.SH,宁波海运,-1.061,6093.5,696,17,600798,
000034.SZ,神州数码,-0.470,6079.5,697,33,000034,
300473.SZ,德尔股份,0.095,6044.5,698,33,300473,
600360.SH,*ST华微,0.650,6035.5,699,22,600360,
605188.SH,国光连锁,-5.829,6034.5,700,17,605188,
603712.SH,七一二,1.505,6025.0,701,17,603712,
688008.SH,澜起科技,0.048,6024.0,702,17,688008,
002960.SZ,青鸟消防,3.234,6018.5,703,33,002960,
002156.SZ,通富微电,-0.417,5987.0,704,33,002156,
002067.SZ,景兴纸业,1.897,5974.0,705,33,002067,
002932.SZ,明德生物,-3.309,5945.5,706,33,002932,
002049.SZ,紫光国微,-0.602,5937.5,707,33,002049,
000997.SZ,新大陆,-1.759,5937.0,708,33,000997,
600438.SH,通威股份,-0.863,5935.5,709,17,600438,
600160.SH,巨化股份,2.469,5922.5,710,17,600160,
600289.SH,*ST信通,5.054,5918.5,711,22,600289,
300459.SZ,汤姆猫,-2.198,5917.0,712,33,300459,
600536.SH,中国软件,0.469,5911.0,713,17,600536,
601868.SH,中国能建,0.448,5903.0,714,17,601868,
002514.SZ,宝馨科技,1.776,5898.5,715,33,002514,
300002.SZ,神州泰岳,1.820,5898.0,716,33,300002,
000969.SZ,安泰科技,-2.196,5896.5,717,33,000969,
002724.SZ,海洋王,-0.297,5894.0,718,33,002724,
600476.SH,湘邮科技,-1.843,5889.0,719,17,600476,
002384.SZ,东山精密,0.129,5887.5,720,33,002384,
603322.SH,超讯通信,2.761,5878.0,721,17,603322,
603918.SH,金桥信息,-3.284,5850.5,722,17,603918,
600715.SH,文投控股,4.329,5835.0,723,17,600715,
600600.SH,青岛啤酒,-1.574,5824.5,724,17,600600,
601022.SH,宁波远洋,-0.943,5819.0,725,17,601022,
002560.SZ,通达股份,-0.402,5816.5,726,33,002560,
600031.SH,三一重工,1.206,5810.5,727,17,600031,
000536.SZ,华映科技,-0.897,5808.5,728,33,000536,
002747.SZ,埃斯顿,-1.470,5808.0,729,33,002747,
002215.SZ,诺普信,-2.041,5797.5,730,33,002215,
002407.SZ,多氟多,2.611,5797.0,731,33,002407,
301248.SZ,杰创智能,-0.283,5783.0,732,33,301248,
002371.SZ,北方华创,0.200,5773.0,733,33,002371,
600366.SH,宁波韵升,-0.955,5771.0,734,17,600366,
000822.SZ,山东海化,0.712,5762.0,735,33,000822,
603353.SH,和顺石油,3.817,5753.5,736,17,603353,
000785.SZ,居然智家,-1.246,5752.0,737,33,000785,
603306.SH,华懋科技,2.939,5737.0,738,17,603306,
603280.SH,南方路机,2.183,5730.0,739,17,603280,
600212.SH,绿能慧充,-1.859,5726.0,740,17,600212,
002017.SZ,东信和平,0.276,5701.0,741,33,002017,
600830.SH,香溢融通,0.000,5699.5,742,17,600830,
600745.SH,闻泰科技,-2.760,5697.0,743,17,600745,
600505.SH,西昌电力,0.068,5685.5,744,17,600505,
600558.SH,大西洋,-0.771,5684.5,745,17,600558,
300603.SZ,立昂技术,2.147,5671.0,746,33,300603,
600486.SH,扬农化工,5.182,5670.5,747,17,600486,
600157.SH,永泰能源,0.000,5669.0,748,17,600157,
301617.SZ,博苑股份,7.690,5658.0,750,33,301617,
601633.SH,长城汽车,-0.355,5658.0,749,17,601633,
000568.SZ,泸州老窖,-0.095,5653.5,751,33,000568,
300348.SZ,长亮科技,-2.598,5652.5,752,33,300348,
001339.SZ,智微智能,1.801,5648.5,753,33,001339,
600592.SH,龙溪股份,-3.340,5646.5,754,17,600592,
301580.SZ,爱迪特,0.271,5622.5,755,33,301580,
002405.SZ,四维图新,-1.399,5613.0,756,33,002405,
839493.BJ,并行科技,6.134,5604.5,757,151,839493,
300005.SZ,探路者,-4.000,5588.0,758,33,300005,
300718.SZ,长盛轴承,-1.451,5584.5,759,33,300718,
000338.SZ,潍柴动力,1.400,5574.5,760,33,000338,
002132.SZ,恒星科技,2.108,5567.0,761,33,002132,
301009.SZ,可靠股份,1.495,5565.0,762,33,301009,
002023.SZ,海特高新,-3.522,5549.5,763,33,002023,
002171.SZ,楚江新材,2.617,5548.0,764,33,002171,
002272.SZ,川润股份,-1.068,5544.0,765,33,002272,
002995.SZ,天地在线,1.098,5538.5,766,33,002995,
000970.SZ,中科三环,-0.526,5531.5,768,33,000970,
002624.SZ,完美世界,-1.298,5531.5,767,33,002624,
603066.SH,音飞储存,0.582,5525.0,769,17,603066,
300637.SZ,扬帆新材,5.080,5501.5,770,33,300637,
603985.SH,恒润股份,0.244,5496.5,771,17,603985,
600941.SH,中国移动,0.561,5496.0,773,17,600941,
603221.SH,爱丽家居,-2.472,5496.0,772,17,603221,
601995.SH,中金公司,-0.876,5490.0,774,17,601995,
002155.SZ,湖南黄金,1.216,5486.5,775,33,002155,
002107.SZ,沃华医药,3.114,5484.5,776,33,002107,
000627.SZ,天茂集团,,5479.5,777,33,000627,
603238.SH,诺邦股份,-6.482,5478.5,778,17,603238,
002439.SZ,启明星辰,0.383,5478.0,779,33,002439,
300067.SZ,安诺其,0.000,5468.5,780,33,300067,
301236.SZ,软通动力,-0.712,5455.0,781,33,301236,
002811.SZ,郑中设计,0.000,5439.0,782,33,002811,
600196.SH,复星医药,-0.477,5437.5,783,17,600196,
600255.SH,鑫科材料,-0.300,5422.5,784,17,600255,
300300.SZ,ST峡创,8.397,5421.5,785,33,300300,
002681.SZ,奋达科技,-1.149,5420.5,786,33,002681,
002775.SZ,文科股份,4.222,5419.0,787,33,002775,
002615.SZ,哈尔斯,0.260,5416.5,788,33,002615,
600397.SH,安源煤业,0.000,5410.5,789,17,600397,
603901.SH,永创智能,-5.626,5400.0,790,17,603901,
002352.SZ,顺丰控股,-1.013,5397.0,791,33,002352,
003026.SZ,中晶科技,4.543,5393.0,792,33,003026,
301317.SZ,鑫磊股份,4.133,5389.5,793,33,301317,
600989.SH,宝丰能源,1.168,5389.0,794,17,600989,
301662.SZ,宏工科技,5.870,5370.5,795,33,301662,
002466.SZ,天齐锂业,0.264,5364.0,796,33,002466,
300433.SZ,蓝思科技,-0.091,5362.0,797,33,300433,
603195.SH,公牛集团,1.369,5358.5,798,17,603195,
600651.SH,飞乐音响,1.182,5351.5,799,17,600651,
301269.SZ,华大九天,-1.978,5346.0,800,33,301269,
600765.SH,中航重机,0.125,5334.0,801,17,600765,
600845.SH,宝信软件,-0.239,5333.0,802,17,600845,
300975.SZ,商络电子,-2.771,5325.5,803,33,300975,
002175.SZ,东方智造,-1.584,5308.0,804,33,002175,
603991.SH,至正股份,0.361,5287.5,805,17,603991,
301136.SZ,招标股份,3.221,5266.5,806,33,301136,
300189.SZ,神农种业,1.166,5264.0,807,33,300189,
002191.SZ,劲嘉股份,-2.179,5249.0,808,33,002191,
600156.SH,华升股份,2.439,5243.0,809,17,600156,
000965.SZ,天保基建,-0.746,5229.0,810,33,000965,
000096.SZ,广聚能源,-0.578,5218.5,811,33,000096,
000159.SZ,国际实业,5.773,5216.5,812,33,000159,
600693.SH,东百集团,-0.159,5211.0,813,17,600693,
300223.SZ,北京君正,1.625,5204.0,814,33,300223,
002459.SZ,晶澳科技,-0.426,5202.5,815,33,002459,
603007.SH,*ST花王,5.073,5202.0,816,22,603007,
002340.SZ,格林美,0.164,5198.5,817,33,002340,
002232.SZ,启明信息,-0.961,5191.5,818,33,002232,
002547.SZ,春兴精工,-1.073,5178.0,819,33,002547,
300759.SZ,康龙化成,-1.368,5176.0,820,33,300759,
300961.SZ,深水海纳,-1.418,5175.0,821,33,300961,
301191.SZ,菲菱科思,7.055,5156.0,822,33,301191,
300010.SZ,豆神教育,-1.278,5150.5,823,33,300010,
300281.SZ,金明精机,-1.932,5146.5,824,33,300281,
002602.SZ,ST华通,-1.675,5139.5,825,33,002602,
688297.SH,中无人机,-1.128,5138.0,826,17,688297,
003816.SZ,中国广核,0.550,5133.0,827,33,003816,
300842.SZ,帝科股份,7.263,5130.0,828,33,300842,
600882.SH,妙可蓝多,-1.822,5123.0,829,17,600882,
600730.SH,中国高科,0.623,5118.5,830,17,600730,
000025.SZ,特力A,-0.165,5114.5,831,33,000025,
300723.SZ,一品红,0.821,5111.0,832,33,300723,
600787.SH,中储股份,-0.338,5109.0,833,17,600787,
600756.SH,浪潮软件,-0.381,5095.0,834,17,600756,
000017.SZ,深中华A,-0.559,5090.5,835,33,000017,
600967.SH,内蒙一机,-0.820,5089.0,836,17,600967,
000816.SZ,智慧农业,2.581,5085.0,837,33,000816,
600577.SH,精达股份,-2.114,5080.5,838,17,600577,
603067.SH,振华股份,-6.789,5068.0,839,17,603067,
300840.SZ,酷特智能,-2.890,5066.5,840,33,300840,
000016.SZ,深康佳A,-0.202,5062.0,841,33,000016,
002783.SZ,凯龙股份,2.088,5057.5,842,33,002783,
300620.SZ,光库科技,2.828,5055.0,843,33,300620,
000801.SZ,四川九洲,-1.612,5050.0,844,33,000801,
000037.SZ,深南电A,-0.223,5049.0,845,33,000037,
300972.SZ,万辰集团,-3.952,5045.5,846,33,300972,
601177.SH,杭齿前进,-1.302,5040.0,847,17,601177,
300015.SZ,爱尔眼科,-0.713,5038.5,848,33,300015,
600855.SH,航天长峰,-0.879,5031.5,849,17,600855,
601890.SH,亚星锚链,-0.901,5028.5,850,17,601890,
002406.SZ,远东传动,-1.788,5027.0,851,33,002406,
603168.SH,莎普爱思,3.046,5025.5,852,17,603168,
600223.SH,福瑞达,-0.363,5023.5,853,17,600223,
601020.SH,华钰矿业,0.238,5023.0,854,17,601020,
300008.SZ,天海防务,-0.325,5021.0,855,33,300008,
600561.SH,江西长运,-4.354,5007.0,856,17,600561,
002460.SZ,赣锋锂业,-0.160,5004.0,857,33,002460,
603716.SH,塞力医疗,-0.490,5002.0,858,17,603716,
002644.SZ,佛慈制药,-1.788,4993.0,859,33,002644,
300122.SZ,智飞生物,-2.158,4991.5,860,33,300122,
605009.SH,豪悦护理,-7.089,4985.0,861,17,605009,
001979.SZ,招商蛇口,0.232,4971.5,862,33,001979,
002226.SZ,江南化工,2.290,4968.5,863,33,002226,
301238.SZ,瑞泰新材,0.233,4962.5,864,33,301238,
300366.SZ,创意信息,-3.297,4961.0,865,33,300366,
002204.SZ,大连重工,-0.998,4956.0,866,33,002204,
002688.SZ,金河生物,-0.318,4952.5,868,33,002688,
600573.SH,惠泉啤酒,0.854,4952.5,867,17,600573,
300413.SZ,芒果超媒,-0.977,4950.0,869,33,300413,
600353.SH,旭光电子,-2.956,4949.5,870,17,600353,
000524.SZ,岭南控股,-0.429,4946.5,871,33,000524,
300159.SZ,*ST新研,4.741,4942.0,872,33,300159,
300047.SZ,天源迪科,-1.738,4939.5,873,33,300047,
